time elapsed: 1073.3080 seconds

=================================

sim results:

number of photons = 10000000
overflow: 2.89070362137590255588e+06
sum: 7.10916297948357556015e+06
sum: 7.10929637862409744412e+06
avg: 7.10916297948357533976e-01
perc_in: 71.09

number of photons = 10000000
bin size = 0.00833 [cm] 
last row is overflow. Ignore.
r [cm] 	 Fsph [1/cm2] 	 Fcyl [1/cm2] 	 Fpla [1/cm2]
1.23750 	 4.17282552282671340045e-07 	 4.59543259541374676802e-02 	 3.84492901724793308474e-04 
1.24583 	 4.95388590681802294563e-07 	 4.11767817481902970167e-02 	 4.26182308263524942463e-04 
1.25417 	 5.05436448665388357208e-07 	 3.69183901678878309549e-02 	 4.70490676455538343187e-04 
1.26250 	 5.74898098984489111884e-07 	 3.31036524177179408701e-02 	 5.19908651039489052952e-04 
1.27083 	 6.46062948873369533789e-07 	 2.96698439454301417240e-02 	 5.79760571017213350263e-04 
1.27917 	 6.82414375760857266808e-07 	 2.65712404433478197041e-02 	 6.45873829401876864247e-04 
1.28750 	 7.58342913070625321135e-07 	 2.38514980979539631400e-02 	 7.23404551374426667450e-04 
1.29583 	 8.05088468609226984318e-07 	 2.13736604060064533384e-02 	 7.92441548959449144213e-04 
1.30417 	 9.57183318549037403657e-07 	 1.91584796998093727372e-02 	 8.82385292535385959423e-04 
1.31250 	 1.02839093326745870866e-06 	 1.71879179899489080430e-02 	 9.79468542094934745135e-04 
1.32083 	 1.10176246824768936746e-06 	 1.54173091186949832304e-02 	 1.08903523378618390452e-03 
1.32917 	 1.22391274069920377329e-06 	 1.38191557042785708592e-02 	 1.20881317373024892506e-03 
1.33750 	 1.35470028592467262484e-06 	 1.23901757164758732216e-02 	 1.34040319982575316035e-03 
1.34583 	 1.49194619464317681322e-06 	 1.11077444418587866631e-02 	 1.48740165798588448547e-03 
1.35417 	 1.62197313626143233017e-06 	 9.96477969208012237523e-03 	 1.65065678814168138692e-03 
1.36250 	 1.86993383306735849226e-06 	 8.93792839995770187211e-03 	 1.84114360375779609162e-03 
1.37083 	 2.01905994833221674975e-06 	 8.01538283079048126389e-03 	 2.04984718769819903791e-03 
1.37917 	 2.22768205417076585204e-06 	 7.17999261920628049222e-03 	 2.28492025311985381616e-03 
1.38750 	 2.38903435022415011965e-06 	 6.43157543133872702801e-03 	 2.53033633544353297670e-03 
1.39583 	 2.63169292877853117893e-06 	 5.76951293350396170884e-03 	 2.81509946177961167119e-03 
1.40417 	 2.91070788696320261949e-06 	 5.17409489238404660810e-03 	 3.13430155054480455087e-03 
1.41250 	 3.21136460577682927514e-06 	 4.64685205026954019358e-03 	 3.47906440506969959897e-03 
1.42083 	 3.55708695132464993599e-06 	 4.16082862390090152394e-03 	 3.86234342968673960081e-03 
1.42917 	 3.97321642206630996403e-06 	 3.73624806890954924699e-03 	 4.29593011812416571832e-03 
1.43750 	 4.39615865639958132877e-06 	 3.35412997667159078902e-03 	 4.77913941675991819913e-03 
1.44583 	 4.70130934701946430346e-06 	 3.00428405348856066362e-03 	 5.31863733088369823598e-03 
1.45417 	 5.24936503186359241678e-06 	 2.69896230584752185033e-03 	 5.91203319762586068653e-03 
1.46250 	 5.84312340295266980077e-06 	 2.41770864571923998002e-03 	 6.56803440385175015676e-03 
1.47083 	 6.52951300131407468995e-06 	 2.16800673460382708688e-03 	 7.30231990237217333528e-03 
1.47917 	 7.13408513323140027525e-06 	 1.94699923942226373746e-03 	 8.09434893512650695258e-03 
1.48750 	 7.96123466988697942699e-06 	 1.74389769214792697549e-03 	 8.99659667849390422278e-03 
1.49583 	 8.73747319156256417355e-06 	 1.56662617920782696289e-03 	 1.00040310178570266558e-02 
1.50417 	 9.67805268211621865545e-06 	 1.40621409198980295945e-03 	 1.11158634592114953510e-02 
1.51250 	 1.05868601448346303393e-05 	 1.25938624597883401524e-03 	 1.23697793976162515733e-02 
1.52083 	 1.16075645233013088859e-05 	 1.12880454046922055512e-03 	 1.37384078775721982929e-02 
1.52917 	 1.28713051025142701162e-05 	 1.01194810326560671356e-03 	 1.52696678073840526324e-02 
1.53750 	 1.41846592331932367357e-05 	 9.08562078880348995488e-04 	 1.69588960751426293116e-02 
1.54583 	 1.56754029274075117983e-05 	 8.15564377395817789208e-04 	 1.88967401374962977456e-02 
1.55417 	 1.73664040170651841984e-05 	 7.31239552476364634490e-04 	 2.09943059353894026509e-02 
1.56250 	 1.93663107060114638065e-05 	 6.55762474572197349987e-04 	 2.33146363323469621442e-02 
1.57083 	 2.13605044304875590043e-05 	 5.88025953085191438637e-04 	 2.59301512662881636362e-02 
1.57917 	 2.36106894921882847827e-05 	 5.27035673626610788947e-04 	 2.88284759927434665328e-02 
1.58750 	 2.60027864547318564542e-05 	 4.73733678201638185815e-04 	 3.20512225708804512903e-02 
1.59583 	 2.88545440041236680778e-05 	 4.24365565196732250856e-04 	 3.55674793347364529006e-02 
1.60417 	 3.17035866880791518331e-05 	 3.80432484027124579937e-04 	 3.95319171592513132762e-02 
1.61250 	 3.50173636077803800875e-05 	 3.41803230470305173701e-04 	 4.39815507268732364121e-02 
1.62083 	 3.87569967174266377294e-05 	 3.06565043167308448960e-04 	 4.89352936989877959628e-02 
1.62917 	 4.26547439557197979616e-05 	 2.76205625622533829360e-04 	 5.43700179120867252425e-02 
1.63750 	 4.69948668889193905095e-05 	 2.46938389736472193453e-04 	 6.03733963971023260275e-02 
1.64583 	 5.22520413737842547887e-05 	 2.22052161725840626607e-04 	 6.71027515564881771315e-02 
1.65417 	 5.75285841065416197787e-05 	 1.98506634105231552371e-04 	 7.45158475478708698381e-02 
1.66250 	 6.33113749483774854989e-05 	 1.78676045403873188068e-04 	 8.29079098305375156164e-02 
1.67083 	 7.00354695887236354231e-05 	 1.60746269407803380261e-04 	 9.20732710393958320161e-02 
1.67917 	 7.72272550667811705141e-05 	 1.43234781541782060657e-04 	 1.02260678821616907141e-01 
1.68750 	 8.56471778268180512078e-05 	 1.28373690739042338113e-04 	 1.13734029922704898974e-01 
1.69583 	 9.48479588785165002220e-05 	 1.15648652467292828569e-04 	 1.26509537478075861916e-01 
1.70417 	 1.04669394788486702164e-04 	 1.03933379179773214868e-04 	 1.40614429716732575182e-01 
1.71250 	 1.16063796939896754609e-04 	 9.32310908685288496122e-05 	 1.56369194204490663536e-01 
1.72083 	 1.28241172049953894817e-04 	 8.34874477074154476217e-05 	 1.73630083884839303554e-01 
1.72917 	 1.41716630161780460240e-04 	 7.53742113084699625605e-05 	 1.93208652844848310925e-01 
1.73750 	 1.57525567598968714708e-04 	 6.73409581158195544911e-05 	 2.14746544085747864683e-01 
1.74583 	 1.74420419253824501718e-04 	 6.02903774778522531862e-05 	 2.38692642102224322764e-01 
1.75417 	 1.92732687435204881003e-04 	 5.42096916160398042462e-05 	 2.65358263729921051155e-01 
1.76250 	 2.13147672186110332272e-04 	 4.86955725804230914362e-05 	 2.95092765711175264443e-01 
1.77083 	 2.35663533014734857774e-04 	 4.33786377290529056661e-05 	 3.27961738989899442842e-01 
1.77917 	 2.60581428132065624857e-04 	 3.91505804109903635243e-05 	 3.64434121483645567796e-01 
1.78750 	 2.87505647646245571843e-04 	 3.55463219288928874940e-05 	 4.04873352493387905771e-01 
1.79583 	 3.17934275727368423001e-04 	 3.19085893886428986310e-05 	 4.50241641918020130131e-01 
1.80417 	 3.52722139896678200943e-04 	 2.86445962408118320159e-05 	 5.00110950382115060364e-01 
1.81250 	 3.89152217458544962773e-04 	 2.55858527393955651125e-05 	 5.56106976041099376751e-01 
1.82083 	 4.30854003044227567946e-04 	 2.32407992478074204178e-05 	 6.18263250626189697634e-01 
1.82917 	 4.76947272749098289714e-04 	 2.08132194513626389326e-05 	 6.87122350412881832682e-01 
1.83750 	 5.27466553349912855089e-04 	 1.86373908764372604296e-05 	 7.63650436017569433922e-01 
1.84583 	 5.84413061752529186706e-04 	 1.70406330376988896815e-05 	 8.49712172563036882700e-01 
1.85417 	 6.47513314729217899154e-04 	 1.50597494125943597200e-05 	 9.44797575084700302916e-01 
1.86250 	 7.15583513894744028920e-04 	 1.34328853586669624219e-05 	 1.05032473439814388882e+00 
1.87083 	 7.91882515357722254964e-04 	 1.20848549317861907843e-05 	 1.16790568425242224926e+00 
1.87917 	 8.77061517469466199980e-04 	 1.07779286434363037099e-05 	 1.29711404877610392283e+00 
1.88750 	 9.69729652919420798303e-04 	 9.86792011087410104704e-06 	 1.44237904253490789586e+00 
1.89583 	 1.07269948359520238615e-03 	 8.73842470174013207450e-06 	 1.60213942288551791648e+00 
1.90417 	 1.18649114858425516403e-03 	 7.81875482828500587484e-06 	 1.78154480590645514226e+00 
1.91250 	 1.31403419975705199399e-03 	 7.04039903340315862383e-06 	 1.98023103618294382677e+00 
1.92083 	 1.45401600513496149884e-03 	 6.40122087133122272306e-06 	 2.20029120067023020724e+00 
1.92917 	 1.60832728915085527641e-03 	 5.80552012147547620455e-06 	 2.44175685763577954290e+00 
1.93750 	 1.78003082665331344679e-03 	 4.96213921744552043851e-06 	 2.70878534534550263757e+00 
1.94583 	 1.97124233410610888440e-03 	 4.55418362954896900445e-06 	 2.99780195558195616812e+00 
1.95417 	 2.18022768720384403640e-03 	 4.12581350126415242417e-06 	 3.30087842933898878428e+00 
1.96250 	 2.41209968588886091226e-03 	 3.68328200411562201039e-06 	 3.60148743277447369593e+00 
1.97083 	 2.67091345308021919577e-03 	 3.32917772823892631616e-06 	 3.85321848999151228554e+00 
1.97917 	 2.95832212244315478217e-03 	 3.02515462268420588915e-06 	 3.96938687651471466822e+00 
1.98750 	 3.27926169590983789676e-03 	 2.66933445452417770821e-06 	 3.81561912955115456469e+00 
1.99583 	 3.63239399676612648854e-03 	 2.40158257410573227280e-06 	 2.38033286440966485031e+00 
2.00417 	 1.38653179821588667942e+00 	 2.09200719895042215244e-05 	 2.07290903169566398390e+01 


=================================

code that generated this simulation:


/********************************************
 *  mc321.c    , in ANSI Standard C programing language
 *
 *  Monte Carlo simulation yielding spherical, cylindrical, and planar 
 *    responses to an isotropic point source in an infinite homogeneous 
 *    medium with no boundaries. This program is a minimal Monte Carlo 
 *    program scoring photon distributions in spherical, cylindrical, 
 *    and planar shells.
 *
 *  by Steven L. Jacques based on prior collaborative work 
 *    with Lihong Wang, Scott Prahl, and Marleen Keijzer.
 *    partially funded by the NIH (R29-HL45045, 1991-1997) and  
 *    the DOE (DE-FG05-91ER617226, DE-FG03-95ER61971, 1991-1999).
 *
 *  A published report illustrates use of the program:
 *    S. L. Jacques: "Light distributions from point, line, and plane 
 *    sources for photochemical reactions and fluorescence in turbid 
 *    biological tissues," Photochem. Photobiol. 67:23-32, 1998. 
 *
 *  Trivial fixes to remove warnings SAP, 11/2017
 **********/

#include <math.h>
#include <stdio.h>
#include <stdbool.h>

// for Cube
#define MAX_XY 180
#define MAX_Z 240

#define	PI          3.1415926
#define	LIGHTSPEED	2.997925E10 /* in vacuo speed of light [cm/s] */
#define ALIVE       1   		/* if photon not yet terminated */
#define DEAD        0    		/* if photon is to be terminated */
#define THRESHOLD   0.01		/* used in roulette */
#define CHANCE      0.1  		/* used in roulette */
#define COS90D      1.0E-6
     /* If cos(theta) <= COS90D, theta >= PI/2 - 1e-6 rad. */
#define ONE_MINUS_COSZERO 1.0E-12
     /* If 1-cos(theta) <= ONE_MINUS_COSZERO, fabs(theta) <= 1e-6 rad. */
     /* If 1+cos(theta) <= ONE_MINUS_COSZERO, fabs(PI-theta) <= 1e-6 rad. */
#define SIGN(x)           ((x)>=0 ? 1:-1)
#define InitRandomGen    (long double) RandomGen(0, 1, NULL)
     /* Initializes the seed for the random number generator. */     
#define RandomNum        (long double) RandomGen(1, 0, NULL)
     /* Calls for a random number from the randum number generator. */

/* DECLARE FUNCTION */
long double RandomGen(char Type, long Seed, long *Status);  
     /* Random number generator */

void save_3d_array_to_json(const char* filename, long double arr[MAX_XY][MAX_XY][MAX_Z], int x, int y, int z, long long Nphotons, long double cube_overflow, double bins_per_1_cm, double mua, long double W);

void displayProgressBar(long long progress, long long total, long long min_step);


int main() {

/* Propagation parameters */
double	x, y, z;    /* photon position */
double	ux, uy, uz; /* photon trajectory as cosines */
double  uxx, uyy, uzz;	/* temporary values used during SPIN */
double	s;          /* step sizes. s = -log(RND)/mus [cm] */
double	costheta;   /* cos(theta) */
double  sintheta;   /* sin(theta) */
double	cospsi;     /* cos(psi) */
